商品id,商品名称,商品主图,商品详情页链接地址,店铺名称,商品价格(单位：元),商品月销量,收入比率(%),佣金,卖家旺旺,淘宝客短链接(300天内有效),淘宝客链接,淘口令(30天内有效),优惠券总量,优惠券剩余量,优惠券面额,优惠券开始时间,优惠券结束时间,优惠券链接,优惠券淘口令(30天内有效),优惠券短链接(300天内有效),是否为营销计划商品,成团人数,成团价,成团佣金,拼团开始时间,拼团结束时间
584815836074,原创国牌lolita洋装日常吊带连衣裙可爱蝴蝶结加冕熊印花软妹短裙,https://img.alicdn.com/i2/247807929/O1CN01cRdWuj28RWtW8qOiq_!!247807929.jpg,http://item.taobao.com/item.htm?id=584815836074,时裳lolita洋装,298,0,1.5,4.17,liyun1978,https://s.click.taobao.com/Ihzlghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DzTV8zt3FIgtw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWrl0NiRgnc5PtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC6Zrd9VCZ2b1QnAyDeEV1rduc67RmO8BWZM7%2B6GsmlmU&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b82a_4e0f%4001,￥UqFt1JOU4TO￥,200,196,20.0,2020-05-12 00:00:00,2020-05-31 23:59:59,https://uland.taobao.com/coupon/edetail?e=JC8dV7xVR0wNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoKIEmsTam0EFCrTwsABq0nkNJtPuzop284lLXqe8sUzPkgfTscre%2FnALGbJes29FQpPvIfMRZwc%2F32QTeZTDkMcDfqEFBOhTcy7%2FV%2BkFynd4lD2STGKf3MJvn17DJS%2B%2FCKi5QrILiXIZHt5XKRL3Y19&&app_pvid=59590_11.8.51.166_553_1590340138378&ptl=floorId:31507;app_pvid:59590_11.8.51.166_553_1590340138378;tpp_pvid:&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b82a_4e0f%4001,￥StHo1JOfeaQ￥,https://s.click.taobao.com/katlghv,否,,,,,
617683745028,原创Lolita古典设计洛丽塔天使jsk现货日常哥特洋装小仙女萝莉裙,https://img.alicdn.com/i2/2372984048/O1CN01UYZ6231fm1sBjLxyB_!!2372984048.jpg,http://item.taobao.com/item.htm?id=617683745028,喵柜原创工作室,269,0,1.35,3.29,zzzz123456_00,https://s.click.taobao.com/Zqtlghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DEqL3nDOe0rFw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWrl0NiRgnc5PtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC07FSc%2FyET%2Fg1JOw6KhDXvTRaYKEJYqjDKpCu4yUVx94omfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b889_4e46%4001,￥Q6HZ1JOf6FM￥,1000,998,25.0,2020-05-05 00:00:00,2020-06-15 23:59:59,https://uland.taobao.com/coupon/edetail?e=R8Li%2BF%2Bm5jINfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoKDJnZW1ZQouLgTCf3qIJ4MWn8T55uwINEKPgOmUKpN4WuFqp8TFaHMNg4Gqf8CT4Ax2wjPNCUHAiFUs29W7GCAmMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2BoXaC54LfKGbLonv6QcvcARY%3D&&app_pvid=59590_11.8.51.166_553_1590340138378&ptl=floorId:31507;app_pvid:59590_11.8.51.166_553_1590340138378;tpp_pvid:&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b889_4e46%4001,￥6pzR1JOfJLf￥,https://s.click.taobao.com/w4tlghv,否,,,,,
619227943332,樱洛芙洛丽塔小裙子 原创lolita 提琴猫咪JSK 高腰无袖洋装公主裙,https://img.alicdn.com/i3/3943659105/O1CN01Gm09JB2H88mUuIRhD_!!3943659105-0-lubanu-s.jpg,http://item.taobao.com/item.htm?id=619227943332,樱洛芙旗舰店,338,0,1.5,4.77,樱洛芙旗舰店,https://s.click.taobao.com/pg0mghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DfVP9QTvFrV5w4vFB6t2Z2ueEDrYVVa64Dne87AjQPk9yINtkUhsv0L9eAJbfIZiWrl0NiRgnc5PtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC3QRNbYxOB9wrnMvgJ72PEvCurv4zn0%2FdoS1U3Y%2BnDZ3omfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b8aa_4e47%4001,￥3X2o1JOfOtJ￥,10000,9737,20.0,2020-05-21 00:00:00,2020-05-31 23:59:59,https://uland.taobao.com/coupon/edetail?e=NMXbVzIWkuANfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoKtzK12jGM7ZTBD3RCNS8fDYcyBzgKn7Y3yvrhSdb8JYmuFqp8TFaHMNg4Gqf8CT4DDiwk8Z%2Bgav8OqPyS2UekCmMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2Bof41o1IfXjc7onv6QcvcARY%3D&&app_pvid=59590_11.8.51.166_553_1590340138378&ptl=floorId:31507;app_pvid:59590_11.8.51.166_553_1590340138378;tpp_pvid:&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b8aa_4e47%4001,￥tmYs1JOfWzR￥,https://s.click.taobao.com/Cvzlghv,否,,,,,
616138401001,送发带人形师JSK吊带+长袖上衣OP套装洛丽塔日系软妹lolita洋装,https://img.alicdn.com/i2/405525447/O1CN01EScQaf1q6lxuEqTpB_!!405525447.jpg,http://item.taobao.com/item.htm?id=616138401001,一风卷云,288,0,4.5,12.06,朱子玉儿,https://s.click.taobao.com/bS1mghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DNYt3qUctcD9w4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWrl0NiRgnc5PtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC2AL%2F6baB%2B0scEVQ7MRFBZYoyHLiag5jE%2BsomMEHzjaA&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b8d2_4e48%4001,￥zjiu1JOfJDU￥,1000,998,20.0,2020-04-29 00:00:00,2020-05-31 23:59:59,https://uland.taobao.com/coupon/edetail?e=81ZWp2EIbXgNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoIuZSB5ZJMo0BIjbKJZhgQSufnKlKFO5YVvyG5l61t7uUgfTscre%2FnALGbJes29FQoiaKlfu9ctULhUEiNwiFXaDfqEFBOhTcy7%2FV%2BkFynd4lD2STGKf3MJvn17DJS%2B%2FCKi5QrILiXIZHt5XKRL3Y19&&app_pvid=59590_11.8.51.166_553_1590340138378&ptl=floorId:31507;app_pvid:59590_11.8.51.166_553_1590340138378;tpp_pvid:&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b8d2_4e48%4001,￥VRJJ1JOfuLs￥,https://s.click.taobao.com/aS1mghv,否,,,,,
616645875733,现货jsk吊带蕾丝蝴蝶结洛丽塔少女lolita小高腰连衣裙,https://img.alicdn.com/i4/405525447/O1CN01yiZ0PQ1q6lxrpxklH_!!405525447.jpg,http://item.taobao.com/item.htm?id=616645875733,一风卷云,259,0,4.5,10.76,朱子玉儿,https://s.click.taobao.com/1hylghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DE%2BEUeZw5oDxw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWrl0NiRgnc5PtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC2AL%2F6baB%2B0scEVQ7MRFBZaplq109flPBrA%2B3HyqJKtx&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b942_4f7b%4001,￥5RTU1JOfZoC￥,1000,998,20.0,2020-04-29 00:00:00,2020-05-31 23:59:59,https://uland.taobao.com/coupon/edetail?e=bFGiVxHtqcINfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoLaXZrvt%2FwLwIk3%2FF87UJ0sufnKlKFO5YVvyG5l61t7uUgfTscre%2FnALGbJes29FQoRVKjLm0aKIrEvfjidC665DfqEFBOhTcy7%2FV%2BkFynd4lD2STGKf3MJvn17DJS%2B%2FCKi5QrILiXIZHt5XKRL3Y19&&app_pvid=59590_11.8.51.166_553_1590340138378&ptl=floorId:31507;app_pvid:59590_11.8.51.166_553_1590340138378;tpp_pvid:&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b942_4f7b%4001,￥U9Sh1JOffDB￥,https://s.click.taobao.com/1Axlghv,否,,,,,
616322706820,夏季女大童洛丽塔洋装宫廷少女复古学生装流行黑暗系黑裙女仆短袖,https://img.alicdn.com/i2/175754641/TB14IbDCbr1gK0jSZFDq6z9yVXa?_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=616322706820,u[2207393923022],596.7,0,13.5,73.80,劳尚品贸,https://s.click.taobao.com/ZR0mghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DbN7Mo6b2h1Bw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWrl0NiRgnc5PtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nECyi8pfpo52q9ivivyJjJGSuVnC4jspmNcJI45qvBnDUlIYULNg46oBA%3D&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b97b_4f7c%4001,￥l4Wb1JOfT59￥,9999,9991,50.0,2020-05-09 00:00:00,2020-06-16 23:59:59,https://uland.taobao.com/coupon/edetail?e=sVlygc7EZXINfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoJ80%2BoYhZWwpEVgV3YSSzKt45NJBiS1XufH6drqSOEDhawbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYROMlifcfjMNveoKTbJ3RpGtUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.8.51.166_553_1590340138378&ptl=floorId:31507;app_pvid:59590_11.8.51.166_553_1590340138378;tpp_pvid:&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b97b_4f7c%4001,￥3yz61JOU1PT￥,https://s.click.taobao.com/9mqlghv,否,,,,,
600332381955,原创2020秋新款洛丽塔森女软妹学生小皮鞋圆头蝴蝶结牛筋底玛丽珍,https://img.alicdn.com/i1/705917713/O1CN01QOMz4q26qbSHhPc3c_!!705917713.jpg,http://item.taobao.com/item.htm?id=600332381955,蝶尚秋原创森系手工定制,118,2,2.28,2.01,心动梦随,https://s.click.taobao.com/wrulghv,https://s.click.taobao.com/t?e=m%3D2%26s%3D81rRoeZJclNw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWrl0NiRgnc5PtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC55fnbrTRrVFJygjpB98ffQBM5gzmXMKo1MnTm5V9A5zcSpj5qSCmbA%3D&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b9a8_4fe3%4001,￥Jvio1JOfQ16￥,5000,4986,30.0,2020-05-12 00:00:00,2020-07-11 23:59:59,https://uland.taobao.com/coupon/edetail?e=WHclx6JTOYMNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoKh6ZGFUlvY8krdUC7JdXoALfUB3AZ64140tCF%2BPIcUzLhtWWjRAlP0awvDoeqYhH2lZU%2BkHXOAC%2B93ABp4UBEvDfqEFBOhTcy7%2FV%2BkFynd4lD2STGKf3MJvn17DJS%2B%2FCKi5QrILiXIZHt5XKRL3Y19&&app_pvid=59590_11.8.51.166_553_1590340138378&ptl=floorId:31507;app_pvid:59590_11.8.51.166_553_1590340138378;tpp_pvid:&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b9a8_4fe3%4001,￥oBCL1JOfyq9￥,https://s.click.taobao.com/LNvlghv,是,,,,,
617999965673,圆头妹鞋少女制服花边皮鞋系洛丽塔软妹洛丽塔鞋鞋圆日系鞋玛丽珍,https://img.alicdn.com/i2/2207780994296/O1CN01VutWBB1hbc6CLKmCv_!!2207780994296.jpg,http://item.taobao.com/item.htm?id=617999965673,夏天家居用品生活馆,101.52,0,6.03,3.71,tb562698026,https://s.click.taobao.com/ZS1mghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DLdxqquLlFYtw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWrl0NiRgnc5PtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC8AgpkDMGw0gLTv14gUJbX1cfm37xb4PJeEQsw9pKOds%2FV%2FDEg6eawuiZ%2BQMlGz6FQ%3D%3D&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b9c6_4fe4%4001,￥3BQC1JOfFdg￥,100000,99885,40.0,2020-05-17 00:00:00,2020-07-16 23:59:59,https://uland.taobao.com/coupon/edetail?e=aP%2BB%2BJvEOi8NfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoIRcyNTD8hf3kRE6dVJZJ0lsXx4eFrfEcdVMTW18RbH9umFKyIN1bVX65OH1WfUm95Uf2TiFOebewf9Ql9MT3XzrYNGWCYNSWGtUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.8.51.166_553_1590340138378&ptl=floorId:31507;app_pvid:59590_11.8.51.166_553_1590340138378;tpp_pvid:&union_lens=lensId%3AOPT%401590340139%400b0833a6_0f11_17247a8b9c6_4fe4%4001,￥88UL1JOfFqR￥,https://s.click.taobao.com/XLulghv,是,,,,,
617695921655,新款正品原创Lolita鞋日系花边圆头学生洛丽塔少女单皮鞋,https://img.alicdn.com/i4/2207996913724/O1CN01L06X7r1dNdY69GVpS_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=617695921655,Sunny晴天小屋,124.2,0,18,18.76,tb599975450,https://s.click.taobao.com/Hculghv,https://s.click.taobao.com/t?e=m%3D2%26s%3D3R7VEWMTUgVw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWUNu%2BCzTYRaztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC8ySa8p6m1EJoQ51yJxc1hqFNnvFjI%2FdNxJUvb%2FvIDUgIYULNg46oBA%3D&union_lens=lensId%3AOPT%401590340140%400b1a25eb_0e5d_17247a8bf0a_3e91%4001,￥f4cy1JOUTfe￥,9999,9745,20.0,2020-05-11 00:00:00,2020-05-25 23:59:59,https://uland.taobao.com/coupon/edetail?e=VoA5ZgEcipsNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoIQ2CYEw2KMU6TaHpXpn0B1Ubb3glCqx3tpmIJE1iU%2FjqwbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYVDeGEOKuSuzx5taZQgP4Q6tUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.26.37.235_529_1590340140771&ptl=floorId:31507;app_pvid:59590_11.26.37.235_529_1590340140771;tpp_pvid:&union_lens=lensId%3AOPT%401590340140%400b1a25eb_0e5d_17247a8bf0a_3e91%4001,￥Nb7m1JOfOfF￥,https://s.click.taobao.com/GR0mghv,否,,,,,
615658601035,高跟鞋女2020春款黑色一字带粗跟洛丽塔鞋子真皮百搭漆皮春秋单鞋,https://img.alicdn.com/i1/2207829755918/O1CN01Hhng2J1taUVbNB2yz_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=615658601035,美丽驿站工厂店,245.1,0,11.25,25.32,安好与你,https://s.click.taobao.com/DKtlghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DP7Z%2BJ1xn6Ppw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWUNu%2BCzTYRaztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nECwg59g4myQdY5EqG%2FYnwlRMhL1MvIf6fZ%2F3F44YPd%2FHcIYULNg46oBA%3D&union_lens=lensId%3AOPT%401590340140%400b1a25eb_0e5d_17247a8bf58_3e9e%4001,￥7hT81JOf7qd￥,10000,9983,20.0,2020-04-26 00:00:00,2020-05-30 23:59:59,https://uland.taobao.com/coupon/edetail?e=Cc0LAEUX26cNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoKIk%2BQZvzZxMhip6FtXelG%2FdjUu6OcJH7fujHD4yeoGCawbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYVv4s9dhkBMFnIU%2B0z%2FCBUetUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.26.37.235_529_1590340140771&ptl=floorId:31507;app_pvid:59590_11.26.37.235_529_1590340140771;tpp_pvid:&union_lens=lensId%3AOPT%401590340140%400b1a25eb_0e5d_17247a8bf58_3e9e%4001,￥iCQ71JOUc5l￥,https://s.click.taobao.com/etwlghv,否,,,,,
618268734039,法式复古玛丽珍鞋女中跟一字扣平底真皮女鞋洛丽塔jk鞋子,https://img.alicdn.com/i4/2200640925462/O1CN01TcaXLm1qDduaQLOHy_!!2200640925462.jpg,http://item.taobao.com/item.htm?id=618268734039,孤芳自赏潮流服饰,286,0,9,23.49,福莉商贸店,https://s.click.taobao.com/gHrlghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DwMpGtgZUKm5w4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0L9eAJbfIZiWUNu%2BCzTYRaztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC%2FC7QsmVQ1IfU7ImAczksQjOh%2BEu62XDdyJ9DeNOMJz4IYULNg46oBA%3D&union_lens=lensId%3AOPT%401590340140%400b1a25eb_0e5d_17247a8bfc1_3e9f%4001,￥vOZs1JOfA5G￥,9999,9999,25.0,2020-04-25 00:00:00,2020-06-20 23:59:59,https://uland.taobao.com/coupon/edetail?e=vUo2NhBn8uANfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoImOcTB7QsZJpkH1THqhsTeSHV6UhtxmtMt1SievNtN0KwbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYQfyjT%2FFuF3H6h1eBz5C8KCtUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.26.37.235_529_1590340140771&ptl=floorId:31507;app_pvid:59590_11.26.37.235_529_1590340140771;tpp_pvid:&union_lens=lensId%3AOPT%401590340140%400b1a25eb_0e5d_17247a8bfc1_3e9f%4001,￥gEVZ1JOfFym￥,https://s.click.taobao.com/Natlghv,否,,,,,
572743165554,DFL英伦小皮鞋女原宿平底休闲鞋学院风单鞋软妹复古洛丽塔布,https://img.alicdn.com/i1/3785822393/TB1vK0utcyYBuNkSnfoXXcWgVXa_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=572743165554,蝶芙伦旗舰店,780.8,0,2.7,18.92,蝶芙伦旗舰店,https://s.click.taobao.com/dC1mghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DodRcrinxwnRw4vFB6t2Z2ueEDrYVVa64Dne87AjQPk9yINtkUhsv0L9eAJbfIZiWUNu%2BCzTYRaztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nECzKsi1S%2BV9XmR0cxAspr7JbK0I1zzSS0v9YYlGsbjp61omfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590340141%400b1a25eb_0e5d_17247a8bfeb_3eac%4001,￥GEot1JOfkRC￥,10000,9673,80.0,2020-04-10 00:00:00,2020-05-31 23:59:59,https://uland.taobao.com/coupon/edetail?e=HuElzFIYzl0NfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoLM71kQ6kh5G7D6V2UXbWP2CHcRV3Z0tSwZxZ1bK5eBy2uFqp8TFaHMNg4Gqf8CT4D9syOSC67P5LVTNlTCgmmvmMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2Bof41o1IfXjc7onv6QcvcARY%3D&&app_pvid=59590_11.26.37.235_529_1590340140771&ptl=floorId:31507;app_pvid:59590_11.26.37.235_529_1590340140771;tpp_pvid:&union_lens=lensId%3AOPT%401590340141%400b1a25eb_0e5d_17247a8bfeb_3eac%4001,￥yEqM1JOfhwL￥,https://s.click.taobao.com/1mqlghv,否,,,,,
565489337699,女鞋夏甜美高跟鞋洛丽塔鞋子日系lolita鞋公主鞋蕾丝蝴蝶结单鞋女,https://img.alicdn.com/i3/3785822393/TB1NiYPcXuWBuNjSspnXXX1NVXa_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=565489337699,蝶芙伦旗舰店,425.6,0,2.7,10.68,蝶芙伦旗舰店,https://s.click.taobao.com/lgylghv,https://s.click.taobao.com/t?e=m%3D2%26s%3D%2BOufAIb0zfdw4vFB6t2Z2ueEDrYVVa64Dne87AjQPk9yINtkUhsv0L9eAJbfIZiWUNu%2BCzTYRaztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nECzKsi1S%2BV9XmR0cxAspr7JaxD7J4d%2BOUV1X7kflhlMzbomfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590340141%400b1a25eb_0e5d_17247a8c00d_3ead%4001,￥QSWe1JOfdj0￥,1000,842,30.0,2020-05-18 00:00:00,2020-06-30 23:59:59,https://uland.taobao.com/coupon/edetail?e=%2Fra9sDWwg84NfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoJg2ZVcUROQvzwprcywNVxRCHcRV3Z0tSwZxZ1bK5eBy2uFqp8TFaHMNg4Gqf8CT4AhS5YR5WUc689QmkKDgCKnmMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2Bof41o1IfXjc7onv6QcvcARY%3D&&app_pvid=59590_11.26.37.235_529_1590340140771&ptl=floorId:31507;app_pvid:59590_11.26.37.235_529_1590340140771;tpp_pvid:&union_lens=lensId%3AOPT%401590340141%400b1a25eb_0e5d_17247a8c00d_3ead%4001,￥UhsV1JOU0ph￥,https://s.click.taobao.com/guxlghv,否,,,,,
